seq0_leftend	seq0_rightend	seq1_leftend	seq1_rightend	seq2_leftend	seq2_rightend	seq3_leftend	seq3_rightend	seq4_leftend	seq4_rightend	seq5_leftend	seq5_rightend	seq6_leftend	seq6_rightend	seq7_leftend	seq7_rightend	seq8_leftend	seq8_rightend	seq9_leftend	seq9_rightend	seq10_leftend	seq10_rightend	seq11_leftend	seq11_rightend	seq12_leftend	seq12_rightend	seq13_leftend	seq13_rightend	seq14_leftend	seq14_rightend	seq15_leftend	seq15_rightend	seq16_leftend	seq16_rightend	seq17_leftend	seq17_rightend	seq18_leftend	seq18_rightend	seq19_leftend	seq19_rightend	seq20_leftend	seq20_rightend	seq21_leftend	seq21_rightend	seq22_leftend	seq22_rightend	seq23_leftend	seq23_rightend	seq24_leftend	seq24_rightend	seq25_leftend	seq25_rightend	seq26_leftend	seq26_rightend	seq27_leftend	seq27_rightend	seq28_leftend	seq28_rightend	seq29_leftend	seq29_rightend	seq30_leftend	seq30_rightend	seq31_leftend	seq31_rightend	seq32_leftend	seq32_rightend	seq33_leftend	seq33_rightend	seq34_leftend	seq34_rightend	seq35_leftend	seq35_rightend	seq36_leftend	seq36_rightend	seq37_leftend	seq37_rightend	seq38_leftend	seq38_rightend	seq39_leftend	seq39_rightend	seq40_leftend	seq40_rightend	seq41_leftend	seq41_rightend	seq42_leftend	seq42_rightend
0	0	0	0	-88405	-88685	0	0	0	0	-100099	-100480	-100056	-100436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	91082	91156	0	0	0	0	103215	103289	103136	103210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33997	34443	0	0	0	0	25986	25986	0	0	0	0	0	0	34378	34827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-17937	-18046	84794	84904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2103	2213	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	53485	53940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47451	47894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	-12890	-13260	0	0	0	0	0	0	0	0	-12883	-13253	-12853	-13223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-13152	-13522	0	0	-13091	-13461	-13081	-13451	-13085	-13455	-13078	-13448	-13191	-13561	-13148	-13518	-14431	-14800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-81424	-81669	21887	22128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24218	27786	24344	27912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21654	21766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	815	842	0	0	0	0	812	839	809	836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-19337	-19364	83469	83496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	812	839	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-165	-308	102375	102518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19623	19766	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	12745	12786	0	0	0	0	13294	13335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-7365	-7405	95437	95478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12731	12772	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	12787	12836	0	0	0	0	13336	13385	13323	13372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-7314	-7363	95479	95528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12773	12822	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	12837	12913	0	0	0	0	13386	13462	13373	13449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-7237	-7313	95529	95605	0	0	12865	12940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12823	12899	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	12914	12927	0	0	0	0	13463	13474	13450	13470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-7234	-7236	95606	95609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12900	12903	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	12928	13107	0	0	0	0	13475	13679	13471	13675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-7025	-7232	95610	95817	0	0	12941	13145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12904	13111	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	13108	13176	0	0	0	0	13680	13751	13676	13747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-6949	-7024	95818	95893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13112	13187	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-6558	-6900	95913	96255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13394	13751	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-6531	-6557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13752	13779	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-6476	-6529	96284	96336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13780	13833	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-44739	-44739	58556	58557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74723	74724	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	-33740	-33742	0	0	0	0	0	0	0	0	-33526	-33528	-33575	-33577	0	0	0	0	0	0	0	0	65476	65760	-37723	-38007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-34045	-34047	0	0	0	0	0	0	0	0	0	0	-34129	-34131	-33999	-34001	0	0	0	0	-54220	-54504	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-89774	-90162	14022	14414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32448	32837	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-89422	-89732	14459	14769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32843	33153	0	0	0	0	0	0	0	0	0	0	0	0
0	0	51622	51966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-89079	-89421	14770	15112	0	0	0	0	42912	43256	42914	43258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57500	57844	0	0	0	0	0	0	0	0	33154	33496	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6371	6395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27309	27333	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-100441	-100491	4444	4513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25373	25453	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	-1182	-1188	0	0	0	0	0	0	0	0	-1182	-1188	-1182	-1188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1178	-1184	0	0	0	0	0	0	0	0	0	0	-1179	-1185	-1179	-1185	-2477	-2482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	42136	42213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-103794	-103869	798	874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20728	20804	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-60664	-60776	42709	42821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58974	59089	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7884	8076	0	0	0	0	0	0	-12303	-12492	90351	90540	0	0	0	0	0	0	0	0	0	0	7960	8149	0	0	0	0	0	0	0	0	8195	8378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7641	7833	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	120372	120375	120210	120213	0	0	0	0	0	0	0	0	112154	112157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120219	120222	0	0	0	0	0	0	0	0	117146	117149	117492	117495	111072	111075	111024	111027	110996	110999	0	0	0	0	0	0	105759	105762	83296	83299	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5691	5755	-97060	-97124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38289	38353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-14516	-14580	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5534	5690	-97125	-97281	0	0	0	0	15155	15311	15155	15311	0	0	0	0	0	0	0	0	38132	38288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-14581	-14737	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5181	5533	-97282	-97632	0	0	0	0	14785	15154	14785	15154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-14738	-15087	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3377	-5113	97699	99438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15153	16876	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3332	-3376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16877	16922	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2498	-3330	99485	100317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16923	17757	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-473	-2254	100488	102265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17810	19574	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-98022	-98027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27855	27864	0	0	0	0	0	0	0	0	0	0	0	0
0	0	74762	74857	0	0	0	0	0	0	0	0	0	0	0	0	-196	-291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	133260	133527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120849	121115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-17481	-17514	85327	85359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2636	2665	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	2901	2948	2883	2924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-17434	-17480	85360	85407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2666	2719	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	2775	3292	0	0	0	0	2949	3505	2925	3485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-16888	-17432	85408	85952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2720	3261	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	3293	3483	0	0	0	0	3506	3696	3486	3676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-16697	-16887	85953	86143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3421	3611	0	0	0	0	0	0	0	0	0	0	3457	3647	3414	3604	0	0	0	0	3262	3449	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	3484	3512	0	0	0	0	3697	3725	3677	3705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-16668	-16696	86144	86172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3450	3478	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-45710	-45712	57584	57585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73751	73752	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	3812	3830	0	0	0	0	4142	4160	4131	4149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-16296	-16314	86529	86547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3826	3844	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	3831	3861	0	0	0	0	4161	4191	4150	4180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-16266	-16295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3845	3875	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-401	-408	-401	-408	-401	-408	-401	-408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	12530	12744	0	0	0	0	13079	13293	13066	13280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-7406	-7620	95222	95436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12516	12730	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-98028	-98548	6396	6911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27334	27854	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	92158	92173	0	0	0	0	104291	104306	104212	104227	106783	106798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-44702	-44717	58578	58593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74745	74760	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-97976	-98020	6951	6996	0	0	0	0	0	0	0	0	0	0	124546	124628	0	0	0	0	0	0	0	0	120703	120785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27865	27911	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115330	115334	0	0	0	0	0	0	-97970	-97974	6997	7001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27912	27916	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115335	115355	0	0	0	0	0	0	-97949	-97969	7002	7022	0	0	0	0	0	0	0	0	0	0	124629	124649	0	0	0	0	0	0	0	0	120786	120806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27917	27937	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	108260	108261	0	0	0	0	124895	124896	0	0	0	0	0	0	0	0	0	0	115356	115357	0	0	0	0	0	0	-97947	-97948	7023	7024	0	0	0	0	0	0	0	0	0	0	124650	124651	0	0	0	0	0	0	0	0	120807	120808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27938	27939	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	108262	108330	0	0	0	0	124897	124965	123890	123955	0	0	0	0	0	0	0	0	115358	115423	0	0	0	0	0	0	-97881	-97946	7025	7090	0	0	0	0	0	0	0	0	0	0	124652	124717	0	0	0	0	0	0	0	0	120809	120874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27940	28002	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-97735	-97881	7091	7236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28003	28145	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	114781	114788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-97727	-97734	7237	7244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58280	58287	0	0	0	0	0	0	0	0	28146	28153	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	114791	114872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-97659	-97726	7245	7312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64852	64925	0	0	0	0	58290	58363	0	0	0	0	0	0	0	0	28154	28221	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-97657	-97658	7313	7314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64926	64927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28222	28223	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	-34368	-34630	0	0	0	0	0	0	0	0	-34155	-34417	-34204	-34466	0	0	0	0	0	0	0	0	64126	64411	-39100	-39386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-34713	-34975	0	0	0	0	0	0	0	0	0	0	-34797	-35059	-34667	-34929	0	0	0	0	-55513	-55799	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10014	10116	-92727	-92830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-10020	-10123	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	12332	12413	0	0	0	0	12882	12962	12869	12949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-7737	-7818	95024	95105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12318	12399	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-7621	-7636	95206	95221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12500	12515	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-44853	-44905	58391	58442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74558	74609	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-29148	-29148	73756	73756	0	0	0	0	0	0	0	0	0	0	104212	104212	0	0	0	0	0	0	0	0	101159	101159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88456	88456	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100049	100092	0	0	0	0	0	0	-44743	-44786	58509	58552	0	0	0	0	0	0	0	0	0	0	107022	107065	0	0	0	0	0	0	0	0	103943	103986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74676	74719	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	106881	106900	112014	112033	0	0	0	0	0	0	0	0	111428	111447	111535	111554	105080	105099	0	0	0	0	0	0	-30635	-30654	72263	72282	0	0	0	0	99554	99573	99559	99578	0	0	113717	113736	0	0	0	0	0	0	114044	114063	110653	110672	120393	120412	114005	114024	113940	113959	113911	113930	114942	114961	114786	114805	0	0	0	0	87015	87034	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47237	47237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63478	63478	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-55872	-55913	47526	47566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63767	63807	0	0	0	0	0	0	0	0	0	0	0	0
